#Time px py pz qx qy qz qw
1560000131.95410442 1.5591836171457145 -0.2196863839174035 -1.0788242644109394 -0.00589876378865571 0.002531513057417681 -0.8202491978625256 0.5719703221612895
1560000131.95827150 1.5589950448192973 -0.22036466247090955 -1.078758768194355 -0.005703374843939447 0.0026008354903951183 -0.820625983405868 0.57143127542102
1560000131.96243739 1.5586985759946743 -0.22122749453650192 -1.0787565002817254 -0.005649803849266941 0.0025968903115601966 -0.820975753138668 0.5709291975679397
1560000131.96660447 1.558221884782641 -0.22215506738756366 -1.078843132725312 -0.005679957455421079 0.0026700451729169627 -0.8214297559173273 0.5702751660695734
1560000131.97077036 1.5580754140924564 -0.22238852624402175 -1.0787021645625985 -0.005362820998221123 0.0028848967401723033 -0.8217383193657983 0.5698324771436011
1560000131.97493744 1.557707844563445 -0.22340613434578774 -1.0786967467181505 -0.005387038367472476 0.002849303712016431 -0.8221443153226207 0.5692465072959897
1560000131.97910452 1.5570646693430668 -0.22498600460707716 -1.0788314882577839 -0.005704616025734514 0.0026457353505367483 -0.8225509625462326 0.5686566375720238
1560000131.98327136 1.5565375223924824 -0.2259609928139134 -1.0788708618474252 -0.005788671639101776 0.002674907265255007 -0.8229531026703831 0.568073522492438
1560000131.98743749 1.5561479943172332 -0.22668582936628828 -1.0788887595543417 -0.00574284732969891 0.0027542336322601735 -0.8233242918342624 0.5675355005435846
1560000131.99160457 1.5558528615246627 -0.22763768299945114 -1.0789021981317048 -0.00573841825363557 0.002713961815329664 -0.8237258111480037 0.5669528137471186
1560000131.99577045 1.5557431336194454 -0.22827193120585193 -1.0787975166312886 -0.0055636442558160415 0.002730902616755786 -0.8240991166268081 0.566411717753444
1560000131.99993753 1.555496010420001 -0.22905122278402887 -1.078738270784443 -0.005505152940321677 0.002702196748064559 -0.8244550714285306 0.5658941832353599
1560000132.00410438 1.5550022901542462 -0.2296652311533571 -1.0787148898662953 -0.005489917528477373 0.00286612299590222 -0.8249094456784394 0.5652309727668794
1560000132.00827146 1.5543218678928281 -0.23103644753488842 -1.0788368857623338 -0.005791475429290084 0.002746994429219246 -0.825376868981987 0.5645457793513734
1560000132.01243758 1.5534998159890603 -0.2323937401096012 -1.0789973717715045 -0.006163212220890835 0.002677011009715366 -0.8258267052146481 0.5638839431846705
1560000132.01660442 1.5529435108146379 -0.23341617359975347 -1.0790233140553984 -0.006306165230573993 0.00267059308428985 -0.8262838126742982 0.5632123588177804
1560000132.02077150 1.5527452704958882 -0.23379055078949476 -1.0789242759992241 -0.006091671710090942 0.0028226523025888053 -0.8266864905141292 0.562622760445387
1560000132.02493739 1.552620973079374 -0.23426602698871318 -1.0787983842508266 -0.005883747610327325 0.0028721596685516914 -0.8270465104714312 0.5620953671130239
1560000132.02910447 1.5523082424882246 -0.2351560751426028 -1.0787976619715258 -0.005876653891332515 0.0028263195961160926 -0.8274835724776521 0.5614520586267401
1560000132.03327036 1.5517855619814294 -0.23650269066564383 -1.0788850309439422 -0.006121835556917482 0.002620914201030068 -0.8278680634604192 0.5608833420957161
1560000132.03743744 1.5513955306058325 -0.23742060838507548 -1.0788906405375362 -0.006134012529751701 0.002591199037748453 -0.8283200152840505 0.5602156833378211
1560000132.04160452 1.5511048997604329 -0.23810075055530286 -1.0788402964000186 -0.006050061431509774 0.002644029884616391 -0.8287886371576157 0.5595228331186014
1560000132.04577136 1.550565876045136 -0.23906641469815224 -1.078871049638439 -0.006147571349979534 0.0026485979287686344 -0.8292482359368559 0.5588403667337579
1560000132.04993749 1.5501796570881343 -0.23989613199414953 -1.0788665469886933 -0.006140732790427337 0.0026497012800895943 -0.8296793696600722 0.5582001558978538
1560000132.05410457 1.5496188742543986 -0.24067092108304117 -1.0788769361357335 -0.006177207197248728 0.0027435416150183765 -0.8301291696995292 0.5575301576637978
1560000132.05827045 1.5494352394962139 -0.2409966399463294 -1.0787877420281349 -0.005916088794698512 0.0029027325650194955 -0.8305355652406228 0.55692660998328
1560000132.06243753 1.549499623312666 -0.24108998707143955 -1.0786028387737416 -0.005466536123611574 0.0030723050786817118 -0.8309216916228944 0.556354042238268
1560000132.06660438 1.5490779499336094 -0.24203694049015503 -1.078597283661309 -0.00548648420566045 0.003067082623422919 -0.831399615369383 0.5556394254000377
1560000132.07077146 1.5481540361534554 -0.24360953418649914 -1.0787912615200574 -0.0059191514651335785 0.002926067799340401 -0.8318822180981468 0.5549129454115064
1560000132.07493758 1.5472586457594053 -0.2451914760907509 -1.0790188407317216 -0.006327172354651158 0.0027930796308431936 -0.8324017282204128 0.5541295231729135
1560000132.07910442 1.5467469389706092 -0.2462547915590492 -1.0790691338613358 -0.006409434925037647 0.0027217516588462433 -0.8328156948161605 0.5535065760040482
1560000132.08327150 1.5467859156822112 -0.24648930642863964 -1.0789165812108692 -0.006019227049085697 0.0028623573344837396 -0.8332473120167454 0.5528602832842034
1560000132.08743739 1.5467966753722484 -0.24692264836110683 -1.0787871126709296 -0.00569393482188107 0.0029029382283635155 -0.8336744827099112 0.5522191674817605
1560000132.09160447 1.5461558252612244 -0.2478745962549402 -1.078870285827866 -0.005792244469313999 0.002932106212282797 -0.8341210829449457 0.5515431729646544
1560000132.09577036 1.545510957578629 -0.24871905431336871 -1.0789371042492522 -0.00590501786502397 0.003014732675487952 -0.834591977099908 0.5508287155835068
1560000132.09993744 1.5447186782143907 -0.2504973627356939 -1.0790978356036351 -0.006356799460586406 0.0027369234136408196 -0.8351076400597025 0.550043025466881
1560000132.10410452 1.5445530857164367 -0.25094041151147484 -1.0790294771363433 -0.006114061688916805 0.0028600434970308597 -0.8356070665104558 0.549286144735738
1560000132.10827136 1.544326350970661 -0.25134484615562275 -1.0789371035995567 -0.005912175529927134 0.0029910740743114223 -0.8360365934903778 0.54863367924453
1560000132.11243749 1.5436948661642171 -0.25209177699917695 -1.0789713374411898 -0.005990347472732336 0.003084523095596481 -0.8364622725729265 0.5479830909951183
1560000132.11660457 1.5433885795449498 -0.2526541376790974 -1.0788935855101696 -0.0058723877655709345 0.003162621564340276 -0.8369134997315919 0.5472945339155055
1560000132.12077045 1.543168477670926 -0.25315804388900903 -1.0788188274043935 -0.005688088085421853 0.0032534183501877886 -0.8373592181946476 0.5466137581761177
1560000132.12493753 1.5425510207626736 -0.25445945869252146 -1.0789142305105806 -0.005940324488801319 0.0030857483626275904 -0.8378178057155247 0.5459088890355548
1560000132.12910438 1.5421182948121401 -0.255442979742644 -1.0788998139378059 -0.0060129046556787755 0.0030111217408133857 -0.8382876071581511 0.5451868173466091
1560000132.13327146 1.541681275970064 -0.2564133437891515 -1.0789284968912254 -0.0060833668140556395 0.0029177723147020837 -0.8387018654977191 0.5445490428451522
1560000132.13743758 1.5413633112609673 -0.2569031713612616 -1.078883591090666 -0.00594917704037018 0.003035296661462041 -0.83915969513071 0.5438440956145916
1560000132.14160442 1.5404634036336229 -0.25850068701773554 -1.0790789248676376 -0.006417582814115543 0.0028331263037225363 -0.8396687128524385 0.5430536259734396
1560000132.14577150 1.5403569396772054 -0.2587859815954423 -1.0789361191390716 -0.0061317747629868625 0.002981630100047046 -0.840113460626053 0.5423678497985661
1560000132.14993739 1.5400354836370966 -0.2593354856349193 -1.0788918137540324 -0.006007631050724588 0.0030781505657547933 -0.8405804493193586 0.541644663575963
1560000132.15410447 1.5393753097291063 -0.2608206761461379 -1.0790121104347055 -0.006309325852147434 0.0028451830028113573 -0.8410572048810833 0.5409019092761566
1560000132.15827036 1.5389328721929743 -0.2613182427370818 -1.0789914469714854 -0.006233991352985264 0.002978383073714672 -0.8415008849553016 0.5402115578229714
1560000132.16243744 1.5387229392303206 -0.2616208527841062 -1.0788810694634123 -0.005990196583955961 0.00313175287518555 -0.8419290669836353 0.5395458792696686
1560000132.16660452 1.5383392965767824 -0.26234472290860994 -1.0788400388631856 -0.005936132212569592 0.0031263464842954535 -0.8423256414867484 0.538927176885665
1560000132.17077136 1.5380490907488549 -0.2631968254401429 -1.0788113872722307 -0.0058755126583199535 0.0030693171065312302 -0.842759841661161 0.5382489265449178
1560000132.17493749 1.5373478665228284 -0.26449670335020303 -1.0789531446722482 -0.006128712517469074 0.0029525722671338377 -0.8432378371540006 0.5374976011032313
1560000132.17910457 1.536952114243932 -0.2649487620527158 -1.078909512447072 -0.005971968980060456 0.003142642928919971 -0.8437441849656999 0.5367030927044202
1560000132.18327045 1.5362601488392968 -0.2659510788773361 -1.0790191489019427 -0.006119781323417111 0.0031381062121255895 -0.8442005638465142 0.5359833099707327
1560000132.18743753 1.5357882245634176 -0.26651053807546365 -1.0790205816711518 -0.006037965062599851 0.0032923409803565272 -0.8446973834308386 0.5351999942954662
1560000132.19160438 1.5357540146710646 -0.2666667914062769 -1.0788501850632781 -0.005673743286660074 0.003447729300500461 -0.8450830421893748 0.5345938398482896
1560000132.19577146 1.535411041234945 -0.2673160768769108 -1.0788032644085557 -0.005555728705452564 0.0035054387515484993 -0.8455250057627378 0.5338954114877114
1560000132.19993758 1.534918090914002 -0.2682629338147787 -1.0788294889673247 -0.005603911721097275 0.0034567096715873713 -0.845955100986699 0.533213479242838
1560000132.20410442 1.5338500715631453 -0.26981312635650234 -1.0790738524346484 -0.006075805427475296 0.003328436694627027 -0.8464630405500612 0.5324024108513438
1560000132.20827150 1.5330535809408263 -0.2713344316470989 -1.0792568013257724 -0.006422089294178662 0.0030980559270877093 -0.8469189419616585 0.5316742090463998
1560000132.21243739 1.5330989439664093 -0.27132522455560054 -1.079097356207182 -0.00593938961471318 0.0033409476508992862 -0.8473805288616988 0.5309423707200864
1560000132.21660447 1.5331654050550485 -0.271592738878058 -1.07892567892186 -0.005554202144235525 0.0033881929787072506 -0.847731993877531 0.5303848956590917
1560000132.22077036 1.532104423785752 -0.2733469996154791 -1.0791824863113013 -0.006114863463943443 0.0031653815458713877 -0.8482416802036377 0.5295645765813609
1560000132.22493744 1.5315603842216068 -0.274468889396358 -1.0792184549987616 -0.006267410704413496 0.0030351309383014934 -0.8486740290575996 0.5288703999529467
1560000132.22910452 1.530654158140048 -0.27566290211356137 -1.0793526968264624 -0.006585886099503571 0.0029809701683879675 -0.849137348447525 0.5281226215498124
1560000132.23327136 1.530166951511004 -0.27650561395881734 -1.079378154582646 -0.006628835431333003 0.0029636483884844527 -0.8495915537725633 0.5273911898082632
1560000132.23743749 1.5299242385287426 -0.2767667939183301 -1.0792722928372234 -0.006389273317251331 0.0031372664996946933 -0.8500447530479529 0.5266623705572971
1560000132.24160457 1.5301363346364587 -0.2766126469534831 -1.0790187884795233 -0.0058541837978193295 0.0033228850918238617 -0.8503645235694292 0.526150989756045
1560000132.24577045 1.5300742345406655 -0.27670964897357414 -1.0788751290825553 -0.005489071750272 0.003508261562260857 -0.8507931964535675 0.5254602735321219
1560000132.24993753 1.5292702289397606 -0.2781616169718102 -1.0790419517693843 -0.005874104812462662 0.003281600825731226 -0.8512203105684437 0.5247653845905184
1560000132.25410438 1.5280668953225078 -0.27986070720913264 -1.0793148750419654 -0.006496926304359439 0.003053914479464682 -0.8516619800608904 0.5240423029429123
1560000132.25827146 1.5276111094159348 -0.28105926618368143 -1.0793155417051907 -0.00663599152282541 0.0028342442097121796 -0.8520692689604871 0.5233792999053457
1560000132.26243758 1.5271925477228676 -0.2816936026547319 -1.0793064876289125 -0.00658243855987542 0.0028873792151374875 -0.852526680589179 0.5226342826752464
1560000132.26660442 1.5261192942721102 -0.28317584472879437 -1.0795169915649663 -0.007075526476576425 0.0027753962238092787 -0.8530379781771262 0.5217934858623294
1560000132.27077150 1.5258204444048276 -0.28367887723448315 -1.0794835040627462 -0.006948422318728626 0.00285023772359154 -0.8534739344760625 0.5210814127774559
1560000132.27493739 1.5255854630914454 -0.28375427817922494 -1.0793690541488146 -0.006658911765553487 0.003094614049419621 -0.8538768208474359 0.5204233440934983
1560000132.27910447 1.5253153453120558 -0.284064982570535 -1.0793055144230985 -0.006447427031919259 0.003231869661578239 -0.8542658224171374 0.5197863891572483
1560000132.28327036 1.5249542784578667 -0.2847319191587747 -1.0792912358982492 -0.006364229435736429 0.003260569103366259 -0.8546971079099136 0.5190777581473138
1560000132.28743744 1.5240840628314818 -0.2862402211429898 -1.0794327764861205 -0.006778720367633675 0.0030260291468518254 -0.8551135213621703 0.518387651937591
1560000132.29160452 1.5236032085172375 -0.28701276853328167 -1.0794527869629205 -0.006793734198797005 0.0030425594690412974 -0.8555303744293573 0.5176991080118616
1560000132.29577136 1.5232932585795758 -0.2876818584369898 -1.0794090715940787 -0.006706700266877372 0.0030200624030467123 -0.8558803637835495 0.5171215546506944
1560000132.29993749 1.5224895756981967 -0.28890636218221416 -1.0795725826718106 -0.007001422236650034 0.0029086462910808586 -0.8562996313567085 0.5164237225397209
1560000132.30410457 1.5222933201417306 -0.2891528231596092 -1.0794946592196686 -0.006744607393067278 0.0030552895487570295 -0.8566799869175975 0.5157950906045459
1560000132.30827045 1.5221530178556493 -0.28903679018317174 -1.0793614249695145 -0.006333893764782098 0.003375563099764517 -0.8570723302683549 0.5151461035977148
1560000132.31243753 1.5220147343016377 -0.2893781136075266 -1.079243314598382 -0.006078617699844868 0.0034959721554807597 -0.857463136221913 0.5144976176874175
1560000132.31660438 1.521484215235468 -0.2902225663370174 -1.079254224535912 -0.006153701290386925 0.0034668393456386113 -0.857819680093655 0.5139022372294169
1560000132.32077146 1.5207420991994665 -0.29130278916971886 -1.0793416448635664 -0.006411016144799812 0.003403512795928955 -0.8581926883961973 0.5132763627481265
1560000132.32493758 1.5200929861901369 -0.29249833005880815 -1.0794305405035152 -0.006648001671621652 0.003243249736827636 -0.8585627796683823 0.5126550875325623
1560000132.32910442 1.519786652598991 -0.2929631304127684 -1.07940445996596 -0.0065217686889050205 0.0033374841547051657 -0.8589379764490933 0.5120272261767167
1560000132.33327150 1.5195840538258159 -0.29346227903187844 -1.0793532141710964 -0.00636365294663442 0.0033481335473945547 -0.8592752730584787 0.511462900935347
1560000132.33743739 1.5191840717464713 -0.294023255501995 -1.0793560457058256 -0.006308175035046302 0.003420934180215199 -0.8596488370551575 0.5108349842040745
1560000132.34160447 1.5186430138530393 -0.29515811741652803 -1.0794345072799891 -0.006475817143608352 0.0032445008373677944 -0.8599817009747698 0.5102734668735779
1560000132.34577036 1.5182840171500211 -0.29564869511359904 -1.0794021169943073 -0.006379849493926047 0.0033221524263983056 -0.8602999362490688 0.5097374623407026
1560000132.34993744 1.517876719838103 -0.29628920449826635 -1.079399460313119 -0.006362607596280943 0.0033494878483633916 -0.860606378519796 0.5092199518938465
1560000132.35410452 1.5170037707731778 -0.29768136880371354 -1.0795457987981298 -0.0067662178935736705 0.0031549690837340905 -0.8609250186135797 0.5086770849868357
1560000132.35827136 1.5164828111701898 -0.2983774616171899 -1.0795581464277766 -0.006798820544041664 0.0031890377439147883 -0.8612539511869642 0.5081193143763771
1560000132.36243749 1.5162635664768715 -0.2985101949835747 -1.0794552795303867 -0.006537862559429894 0.0033932147722805397 -0.8615498412649375 0.5076195558319477
1560000132.36660457 1.5162475981822776 -0.298686832109999 -1.0793682989704658 -0.006186272379996777 0.0035411965173425173 -0.8618880164742752 0.507048554893223
1560000132.37077045 1.515823157526432 -0.29942591794988815 -1.0793874116678714 -0.00619039683176061 0.0035109630593079142 -0.8621705580583228 0.5065681404735809
1560000132.37493753 1.5153669233599445 -0.30013744138727144 -1.0794216673440076 -0.006198508918605772 0.00353853512326703 -0.8624953365115171 0.5060146754317035
1560000132.37910438 1.5148851261091865 -0.30089946331996575 -1.0794746258960055 -0.006224569823826929 0.0035140249729149055 -0.862747181706962 0.5055850144295144
1560000132.38327146 1.514454043746176 -0.30167969586997917 -1.0795034979376559 -0.006249347074951369 0.003495699478290433 -0.8630806882679007 0.5050152980705643
1560000132.38743758 1.5140683128371042 -0.30225088641151665 -1.0794800472373727 -0.006183197458673475 0.003533125165149789 -0.8633777236416431 0.5045078705185174
1560000132.39160442 1.5135582832791992 -0.30311499712053525 -1.0795319911963173 -0.006261229128507433 0.0034734191059365544 -0.8636727396048465 0.5040021143139919
1560000132.39577150 1.5133700486616486 -0.30344367355384155 -1.0794793101740665 -0.006045558932191587 0.0035792245851929603 -0.8639736199309643 0.5034880578841487
1560000132.39993739 1.5127794460131136 -0.30433734782008887 -1.079541773098529 -0.006189203525483431 0.0035192591118079195 -0.8642672162733394 0.5029825915975193
1560000132.40410447 1.5124287600154518 -0.3048131851773502 -1.0795372446205354 -0.006099921609840094 0.003577323515712722 -0.8645148539181746 0.5025575201582947
1560000132.40827036 1.5121809164731927 -0.3052978769678967 -1.0795089641119318 -0.0059739979922296136 0.003608877175746711 -0.8647722062458476 0.5021158418713838
1560000132.41243744 1.5115402058670555 -0.3063015722771843 -1.0795935564327552 -0.006186360241067728 0.0034891257223035347 -0.8650190893472401 0.5016886783788662
1560000132.41660452 1.510956909484996 -0.3069414909246257 -1.079618524653809 -0.006266839244603216 0.0035405864676483546 -0.8653341476545047 0.501143695836234
1560000132.42077136 1.5104184439974304 -0.3080790388490871 -1.0796572814478878 -0.006483458458897066 0.003336157276023379 -0.8656132649242424 0.5006600747096126
1560000132.42493749 1.5102480076268312 -0.30829349687643254 -1.0795669201342486 -0.006273870511205587 0.0034630821074824554 -0.8658964354153029 0.500171979169363
1560000132.42910457 1.5097250847297257 -0.30898869527269734 -1.0795766965241596 0.0063570968851613344 -0.003453488772987686 0.8661617458002718 -0.499711407561117
1560000132.43327045 1.5092236189883506 -0.30965675269593457 -1.0796266448630956 0.006441387157062683 -0.0034306279098737327 0.8664170361702647 -0.49926772252727364
1560000132.43743753 1.5088535850574085 -0.3101909046184894 -1.079632187928265 0.006433613605856736 -0.003456647641249695 0.8666883154493568 -0.4987965758368949
1560000132.44160438 1.5086030245958708 -0.3107429146896582 -1.0795900647717467 0.0063662763349568545 -0.0034297412048233744 0.8669644765542502 -0.49831747289645567
1560000132.44577146 1.5082596082136062 -0.3112023763633376 -1.079556321503505 0.006305031749060361 -0.003460055711401838 0.8672076878191622 -0.4978946683551247
1560000132.44993758 1.5080215467687548 -0.31174842560096666 -1.0795032412966181 0.0062139861500038595 -0.0034216863987477524 0.8674548343701041 -0.497465364388569
1560000132.45410442 1.507535093434742 -0.3124295901788037 -1.0795104720916362 0.006279023009792309 -0.0034057362198189212 0.8677354139273495 -0.49697507608246816
1560000132.45827150 1.5069719019597017 -0.3134998877925981 -1.0795854900259316 0.006496295436410034 -0.0032126158602099855 0.8679854489976343 -0.496536743427224
1560000132.46243739 1.506567908860787 -0.3139299276620969 -1.0795770601371557 0.006462711126075058 -0.00330800423003033 0.8682741000980841 -0.49603162960821084
1560000132.46660447 1.5059905720721498 -0.3147694780898967 -1.0796257488976733 0.006619285403216216 -0.003237311978917995 0.8685275608731742 -0.4955860983478014
1560000132.47077036 1.5056963263847443 -0.3151917397025276 -1.0795896839857693 0.0065303576956536385 -0.0032805558268732943 0.8687562996840269 -0.49518590866577655
1560000132.47493744 1.5051447065431764 -0.31578394646916463 -1.0796358172217335 0.006587604604157812 -0.0033298010460593606 0.8690394972148955 -0.4946876470774814
1560000132.47910452 1.5048773487157128 -0.31638371051432435 -1.079608123312777 0.00652965359446265 -0.003286720333259984 0.8692855702816825 -0.4942561667733013
1560000132.48327136 1.5046414383793636 -0.31636482024277324 -1.079516309684676 0.006267560614257049 -0.0035292786258491553 0.8695313381781554 -0.49382538796869674
1560000132.48743749 1.5047855390697096 -0.3159220187057593 -1.079293560064678 0.005706285687227247 -0.003877706096715111 0.869777461287467 -0.4933959561401086
1560000132.49160457 1.5044495199459893 -0.3167390355697991 -1.0793129788485885 0.005709390538727778 -0.0037600138945882546 0.87001784461516 -0.49297283414644677
1560000132.49577045 1.5038875084238739 -0.3176282808758015 -1.0794093685943293 0.00585857026116995 -0.0036757561472433044 0.8702925732388284 -0.49248655102101957
1560000132.49993753 1.502881156400007 -0.3190982934745759 -1.0796311106288528 0.006368163014726669 -0.003410744139714423 0.8705168595354545 -0.49208557242491957
1560000132.50410438 1.502531750746709 -0.3197780508161966 -1.0796441978564073 0.0063583983726695 -0.003363561967041298 0.8707765252153763 -0.49162638289138166
1560000132.50827146 1.5022748534744441 -0.32020612023928685 -1.0796340799144604 0.006242164633840444 -0.0034110532237605464 0.8710351463477287 -0.4911691907312385
1560000132.51243758 1.5019276696575474 -0.3207171612727012 -1.079629112034374 0.006189271567424156 -0.0034368979242534307 0.8712875105978857 -0.4907218708456574
1560000132.51660442 1.5016541140840516 -0.3212035332176712 -1.0796057414505986 0.006099095102854251 -0.00345598355142757 0.8715369233228872 -0.4902797655436071
1560000132.52077150 1.501299486257811 -0.32121772904277623 -1.0795596883975085 0.0059165361016563075 -0.0037188120322688596 0.8717942416672018 -0.48982238131136374
1560000132.52493739 1.5010476461841948 -0.3216998718111782 -1.079518505496866 0.005815654148509354 -0.00371162655095934 0.8720120954459957 -0.4894357030203814
1560000132.52910447 1.5007929013182568 -0.32230190044693074 -1.0795100521658254 0.00576160841927984 -0.0036744361007769425 0.8722815359365307 -0.48895626026462846
1560000132.53327036 1.500305398230391 -0.32287914288856234 -1.0795171557255978 0.005815523744590495 -0.003704363068630662 0.8725458385782484 -0.48848358924083946
1560000132.53743744 1.4994532837175516 -0.3241279776832704 -1.0796733957958238 0.006226159122575483 -0.0034856685227610206 0.8727584682228653 -0.48810013440154637
1560000132.54160452 1.4989004501857397 -0.3248941467056854 -1.0797272122133617 0.006362445694138141 -0.003442045846666025 0.8730262277705516 -0.4876196030000223
1560000132.54577136 1.4984387941962867 -0.3256233598000438 -1.0797776539100101 0.006458765444881432 -0.003365646474001486 0.8732387478137302 -0.4872381820931612
1560000132.54993749 1.498465988861943 -0.3253771834092848 -1.0796132976612287 0.0060635794272627 -0.003636956702912665 0.8734835466164166 -0.4868023205993134
1560000132.55410457 1.4981826658202855 -0.32579785891566726 -1.0795933864041947 0.005983649361749886 -0.00366205212357812 0.8737357635493129 -0.48635028612046616
1560000132.55827045 1.497985411463165 -0.32601917014414883 -1.0795131167545717 0.005818271021539896 -0.003773851330935793 0.8739899003431691 -0.48589459748652203
1560000132.56243753 1.4974958267166851 -0.326703532426159 -1.0795354174732261 0.005921036636572082 -0.0037384115845977453 0.8742298137044131 -0.48546184034826023
1560000132.56660438 1.4973986855782817 -0.32679997877640243 -1.079447977815914 0.00569007262549896 -0.003874001653593155 0.8744544437483337 -0.4850588015833718
1560000132.57077146 1.4968085561340012 -0.32754809070795343 -1.0795259897008787 0.005835369618456404 -0.003830921897135841 0.8746985712224917 -0.48461704674945705
1560000132.57493758 1.4961959304571832 -0.32846179526198316 -1.0795900214341794 0.006054893510827979 -0.0037015360398174164 0.874922038431122 -0.4842117961832909
1560000132.57910442 1.4959553704158335 -0.3289034250722286 -1.0795344344894093 0.0059772468387309895 -0.003717166723321688 0.8751707440012381 -0.483762983325615
1560000132.58327150 1.4954516576801133 -0.32975117495601264 -1.07959143927274 0.0061105640570659385 -0.0036274532406075292 0.8754495184966145 -0.48325732602200416
1560000132.58743739 1.4952570730265304 -0.32988438940155773 -1.079517741508191 0.005924058126920908 -0.0037603365021228346 0.8756714679163943 -0.48285634062508376
1560000132.59160447 1.4944312292631836 -0.3310400760192555 -1.0796845112408724 0.006289986236600574 -0.0035969355016786807 0.875921107807075 -0.4823999492393908
1560000132.59577036 1.4941165800792748 -0.3314445127549843 -1.0796650316945184 0.006208926619294272 -0.0036580137461450415 0.8761868358141155 -0.4819177283642066
1560000132.59993744 1.4936574405918495 -0.3321680155232203 -1.0797087282105462 0.006299127317761653 -0.0035785555675940488 0.8764052187844007 -0.48151989307042237
1560000132.60410452 1.4934150244569822 -0.33262082629433387 -1.0796678967537785 0.006198461700490858 -0.0035915698027535465 0.8766514460656145 -0.48107267830335865
1560000132.60827136 1.493064490766606 -0.3332563353469983 -1.0796937150359822 0.00619588530487226 -0.003534470270830256 0.8768846709535222 -0.48064788813842346
1560000132.61243749 1.4925350036916059 -0.3338570071718927 -1.079740682335005 0.006264098296337491 -0.003540562136682816 0.8771118788396417 -0.4802322120502577
1560000132.61660457 1.4919440085295879 -0.33471794938691607 -1.0798068975324178 0.006432039473615703 -0.0034463519541987238 0.8773703193898735 -0.4797583497763525
1560000132.62077045 1.491686908988516 -0.3349968343377615 -1.079743450110973 0.006286967516134805 -0.003543646566957899 0.8776185944233301 -0.47930524650881734
1560000132.62493753 1.4913638202762147 -0.3355623457047176 -1.0797372522854363 0.006260115045660107 -0.0035259757231807087 0.8778897545731981 -0.4788088943098536
1560000132.62910438 1.4910849269503617 -0.3358052784713448 -1.0796676027347194 0.006130038331023758 -0.003639241174405427 0.8781164016769023 -0.47839394191371615
1560000132.63327146 1.4905573915781343 -0.3362888193234003 -1.0797035263200274 0.006163288836760309 -0.0036960315694066375 0.8783283815304167 -0.4780037734364778
1560000132.63743758 1.4903459684725864 -0.33635360212243476 -1.0796488189822768 0.005962902541966537 -0.0038615403888305876 0.8785583596312423 -0.4775821824787448
1560000132.64160442 1.4899515249342532 -0.3369682116150173 -1.0796486454679592 0.005989045920860805 -0.003814512063255885 0.8787852034085316 -0.47716469598756245
1560000132.64577150 1.4894551153558846 -0.3376932566722616 -1.0797244332702074 0.0060874327866752035 -0.0037679070655931403 0.8790552739404826 -0.4766661005314266
1560000132.64993739 1.489157187767177 -0.3379651870886904 -1.079698388942718 0.005975983232888881 -0.0038448658870984444 0.8792676856865426 -0.4762749642151492
1560000132.65410447 1.4888608793601796 -0.33859808158024834 -1.079687585711424 0.005963234816737424 -0.0037744184476439296 0.8795199354189429 -0.47580970649678944
1560000132.65827036 1.488476228418752 -0.3392031167920585 -1.0796988237541427 0.005980558647081432 -0.0037428155385892748 0.8797733467212525 -0.47534101721711286
1560000132.66243744 1.4876638221643401 -0.34034101803713246 -1.0798424586810964 0.00634595610845869 -0.0035343850051322285 0.8799852738472549 -0.4749454229442336
1560000132.66660452 1.486905167824331 -0.3414015595222565 -1.0799395398334193 0.006679181066620546 -0.0033698819267320036 0.8802359754305971 -0.47447724918464185
1560000132.67077136 1.486799043049033 -0.3417030270288121 -1.0798345102452611 0.0065069623943133665 -0.0034064004317099984 0.880476149324655 -0.47403354981153556
1560000132.67493749 1.4864025268413414 -0.3423304061080483 -1.0798833431475319 0.0065428417322619115 -0.003348128223948411 0.8806995332807753 -0.4736183203155124
1560000132.67910457 1.486091048957265 -0.34238999846312235 -1.0798188699310352 0.006394866732005657 -0.003540303954934935 0.880923384924563 -0.4732024533119378
1560000132.68327045 1.4854038161004806 -0.34323763582952 -1.07993260699403 0.006647326965733523 -0.003455497146968852 0.8811624782014915 -0.4727542274728848
1560000132.68743753 1.484988426823427 -0.3435722950677175 -1.0799472019842198 0.006618243647657868 -0.0035575755167884656 0.8814256063344538 -0.4722631078174569
1560000132.69160438 1.4846132071720595 -0.3441988637811356 -1.0799411898029483 0.006655963462911069 -0.0034995661728561447 0.8816654783117165 -0.47181504378342376
1560000132.69577146 1.4845027858046393 -0.3446923758260901 -1.0798654872984392 0.006532545175832596 -0.0034395213642169427 0.8819143231290834 -0.47135190909349406
1560000132.69993758 1.484590054789123 -0.3443124383463795 -1.0796980303947183 0.006078071314717012 -0.0037616602548609292 0.8821719778459055 -0.47087313415044546
1560000132.70410442 1.4842685550261623 -0.3449007201012593 -1.079697558116446 0.006075442686079583 -0.003707918146007875 0.8823934117218583 -0.47045850751054524
1560000132.70827150 1.4834787052499916 -0.34598228597656183 -1.0798098465583266 0.00643032975370198 -0.0035444160733925285 0.882632149557843 -0.4700069962679904
1560000132.71243739 1.4825900190446908 -0.3470225342565288 -1.0799527441635222 0.0067934966214588674 -0.0034307210087651504 0.8828804625139641 -0.4695361194499769
